ocid,id,contracts/0/id,contracts/0/signatories/0/id,contracts/0/signatories/0/name
ocds-lcuori-5695,ocds-lcuori-5695/01-contract,5695,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5692,ocds-lcuori-5692/01-contract,5692,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5692,ocds-lcuori-5692/01-contract,5692,DznmOr-byP1K8-byP1K8,COORDINACION DEL SECTOR
ocds-lcuori-5691,ocds-lcuori-5691/01-contract,5691,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5691,ocds-lcuori-5691/01-contract,5691,DznmOr-byP1K8-byP1K8,COORDINACION DEL SECTOR
ocds-lcuori-5690,ocds-lcuori-5690/01-contract,5690,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5690,ocds-lcuori-5690/01-contract,5690,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-5688,ocds-lcuori-5688/01-contract,5688,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5688,ocds-lcuori-5688/01-contract,5688,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-5719,ocds-lcuori-5719/01-contract,5719,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5719,ocds-lcuori-5719/01-contract,5719,wrLGQK-byP1K8-byP1K8,DIRECCION EJECUTIVA DE INGRESOS
ocds-lcuori-5705,ocds-lcuori-5705/01-contract,5705,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5705,ocds-lcuori-5705/01-contract,5705,BzXX7z-byP1K8-6zmxro,ADMINISTRACION DE BIENES NACIONALES
ocds-lcuori-5704,ocds-lcuori-5704/01-contract,5704,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5704,ocds-lcuori-5704/01-contract,5704,BzXX7z-byP1K8-OzGAKn,DIRECCION GENERAL DE CREDITO PUBLICO
ocds-lcuori-5703,ocds-lcuori-5703/01-contract,5703,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5703,ocds-lcuori-5703/01-contract,5703,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-5702,ocds-lcuori-5702/01-contract,5702,HN-RTN-08019999408325,EMPRESA NACIONAL DE ARTES GRAFICAS(ENAG)
ocds-lcuori-5702,ocds-lcuori-5702/01-contract,5702,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-5281,ocds-lcuori-5281/01-contract,5281,None,NO PROVEÍDO
ocds-lcuori-5281,ocds-lcuori-5281/01-contract,5281,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5163,ocds-lcuori-5163/01-contract,5163,None,NO PROVEÍDO
ocds-lcuori-5163,ocds-lcuori-5163/01-contract,5163,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-5730,ocds-lcuori-5730/01-contract,5730,None,NO PROVEÍDO
ocds-lcuori-5730,ocds-lcuori-5730/01-contract,5730,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5280,ocds-lcuori-5280/01-contract,5280,None,NO PROVEÍDO
ocds-lcuori-5280,ocds-lcuori-5280/01-contract,5280,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5408,ocds-lcuori-5408/01-contract,5408,None,NO PROVEÍDO
ocds-lcuori-5408,ocds-lcuori-5408/01-contract,5408,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5668,ocds-lcuori-5668/01-contract,5668,None,NO PROVEÍDO
ocds-lcuori-5668,ocds-lcuori-5668/01-contract,5668,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5557,ocds-lcuori-5557/01-contract,5557,None,NO PROVEÍDO
ocds-lcuori-5557,ocds-lcuori-5557/01-contract,5557,7zv12r-VyOdKM-6y6kKW,DIRECCION DEPARTAMENTAL DE EDUCACION DE LEMPIRA
ocds-lcuori-5697,ocds-lcuori-5697/01-contract,5697,None,NO PROVEÍDO
ocds-lcuori-5697,ocds-lcuori-5697/01-contract,5697,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5340,ocds-lcuori-5340/01-contract,5340,None,NO PROVEÍDO
ocds-lcuori-5340,ocds-lcuori-5340/01-contract,5340,7zvjMz-byP1K8-lzWOzp,DIRECCION DE BIODIVERSIDAD
ocds-lcuori-5669,ocds-lcuori-5669/01-contract,5669,None,NO PROVEÍDO
ocds-lcuori-5669,ocds-lcuori-5669/01-contract,5669,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5687,ocds-lcuori-5687/01-contract,5687,None,NO PROVEÍDO
ocds-lcuori-5687,ocds-lcuori-5687/01-contract,5687,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5164,ocds-lcuori-5164/01-contract,5164,None,NO PROVEÍDO
ocds-lcuori-5164,ocds-lcuori-5164/01-contract,5164,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-5162,ocds-lcuori-5162/01-contract,5162,None,NO PROVEÍDO
ocds-lcuori-5162,ocds-lcuori-5162/01-contract,5162,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-5575,ocds-lcuori-5575/01-contract,5575,None,NO PROVEÍDO
ocds-lcuori-5575,ocds-lcuori-5575/01-contract,5575,Dzn3Py-byP1K8-JyjxrP,DIRECCION NACIONAL DE POLICIA PREVENTIVA
ocds-lcuori-5410,ocds-lcuori-5410/01-contract,5410,None,NO PROVEÍDO
ocds-lcuori-5410,ocds-lcuori-5410/01-contract,5410,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5399,ocds-lcuori-5399/01-contract,5399,None,NO PROVEÍDO
ocds-lcuori-5399,ocds-lcuori-5399/01-contract,5399,7zvjMz-byP1K8-wrLByx,UNIDAD DE PLANEAMIENTO Y EVALUACION DE LA GESTION
ocds-lcuori-5414,ocds-lcuori-5414/01-contract,5414,None,NO PROVEÍDO
ocds-lcuori-5414,ocds-lcuori-5414/01-contract,5414,7zvjMz-byP1K8-wrLByx,UNIDAD DE PLANEAMIENTO Y EVALUACION DE LA GESTION
ocds-lcuori-5676,ocds-lcuori-5676/01-contract,5676,None,NO PROVEÍDO
ocds-lcuori-5676,ocds-lcuori-5676/01-contract,5676,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5601,ocds-lcuori-5601/01-contract,5601,None,NO PROVEÍDO
ocds-lcuori-5601,ocds-lcuori-5601/01-contract,5601,7zv12r-OzGAKn-gywern,DIRECCION DEPARTAMENTAL DE EDUCACION DE FRANCISCO MORAZAN
ocds-lcuori-5338,ocds-lcuori-5338/01-contract,5338,None,NO PROVEÍDO
ocds-lcuori-5338,ocds-lcuori-5338/01-contract,5338,7zvjMz-byP1K8-lzWOzp,DIRECCION DE BIODIVERSIDAD
ocds-lcuori-5628,ocds-lcuori-5628/01-contract,5628,None,NO PROVEÍDO
ocds-lcuori-5628,ocds-lcuori-5628/01-contract,5628,Dzn3Py-byP1K8-JyjxrP,DIRECCION NACIONAL DE POLICIA PREVENTIVA
ocds-lcuori-5667,ocds-lcuori-5667/01-contract,5667,None,NO PROVEÍDO
ocds-lcuori-5667,ocds-lcuori-5667/01-contract,5667,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5413,ocds-lcuori-5413/01-contract,5413,None,NO PROVEÍDO
ocds-lcuori-5413,ocds-lcuori-5413/01-contract,5413,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5675,ocds-lcuori-5675/01-contract,5675,None,NO PROVEÍDO
ocds-lcuori-5675,ocds-lcuori-5675/01-contract,5675,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5606,ocds-lcuori-5606/01-contract,5606,None,NO PROVEÍDO
ocds-lcuori-5606,ocds-lcuori-5606/01-contract,5606,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5437,ocds-lcuori-5437/01-contract,5437,None,NO PROVEÍDO
ocds-lcuori-5437,ocds-lcuori-5437/01-contract,5437,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5671,ocds-lcuori-5671/01-contract,5671,None,NO PROVEÍDO
ocds-lcuori-5671,ocds-lcuori-5671/01-contract,5671,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5120,ocds-lcuori-5120/01-contract,5120,None,NO PROVEÍDO
ocds-lcuori-5120,ocds-lcuori-5120/01-contract,5120,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5161,ocds-lcuori-5161/01-contract,5161,None,NO PROVEÍDO
ocds-lcuori-5161,ocds-lcuori-5161/01-contract,5161,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-5277,ocds-lcuori-5277/01-contract,5277,None,NO PROVEÍDO
ocds-lcuori-5277,ocds-lcuori-5277/01-contract,5277,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5678,ocds-lcuori-5678/01-contract,5678,None,NO PROVEÍDO
ocds-lcuori-5678,ocds-lcuori-5678/01-contract,5678,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5677,ocds-lcuori-5677/01-contract,5677,None,NO PROVEÍDO
ocds-lcuori-5677,ocds-lcuori-5677/01-contract,5677,BzXX7z-byP1K8-qyVbya,ONCAE
ocds-lcuori-5623,ocds-lcuori-5623/01-contract,5623,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5623,ocds-lcuori-5623/01-contract,5623,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5626,ocds-lcuori-5626/01-contract,5626,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5626,ocds-lcuori-5626/01-contract,5626,7zv12r-by4Gzd-DznPKL,DIRECCION DEPARTAMENTAL DE EDUCACION DE COPAN
ocds-lcuori-5469,ocds-lcuori-5469/01-contract,5469,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5469,ocds-lcuori-5469/01-contract,5469,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5426,ocds-lcuori-5426/01-contract,5426,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5426,ocds-lcuori-5426/01-contract,5426,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5391,ocds-lcuori-5391/01-contract,5391,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5391,ocds-lcuori-5391/01-contract,5391,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5386,ocds-lcuori-5386/01-contract,5386,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5386,ocds-lcuori-5386/01-contract,5386,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5380,ocds-lcuori-5380/01-contract,5380,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5380,ocds-lcuori-5380/01-contract,5380,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5349,ocds-lcuori-5349/01-contract,5349,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5349,ocds-lcuori-5349/01-contract,5349,PKJ7rO-NzBWyw-lzlXz1,MODERNIZACION DEL SECTOR FORESTAL -MOSEF
ocds-lcuori-5619,ocds-lcuori-5619/01-contract,5619,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5619,ocds-lcuori-5619/01-contract,5619,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5318,ocds-lcuori-5318/01-contract,5318,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5318,ocds-lcuori-5318/01-contract,5318,xK3Nqy-byP1K8-byP1K8,ACTIVIDADES CENTRALES
ocds-lcuori-5233,ocds-lcuori-5233/01-contract,5233,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5233,ocds-lcuori-5233/01-contract,5233,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5160,ocds-lcuori-5160/01-contract,5160,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5160,ocds-lcuori-5160/01-contract,5160,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-5156,ocds-lcuori-5156/01-contract,5156,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5156,ocds-lcuori-5156/01-contract,5156,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5150,ocds-lcuori-5150/01-contract,5150,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5150,ocds-lcuori-5150/01-contract,5150,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5119,ocds-lcuori-5119/01-contract,5119,HN-RTN-08019995290621,Distribuidora de Productos de Oficina y aseo S. de R.L.
ocds-lcuori-5119,ocds-lcuori-5119/01-contract,5119,Dzn3Py-byP1K8-prbvrM,UNIDAD DE APOYO POLITICA INTEGRAL DE SEGURIDAD CIUDADANA
ocds-lcuori-5176,ocds-lcuori-5176/01-contract,5176,HN-RTN-05099997168236,"Aguazul, S. A."
ocds-lcuori-5176,ocds-lcuori-5176/01-contract,5176,RKZayY-byP1K8-byP1K8,DIRECCION ADMINISTRATIVA IAIP
ocds-lcuori-5166,ocds-lcuori-5166/01-contract,5166,HN-RTN-05099997168236,"Aguazul, S. A."
ocds-lcuori-5166,ocds-lcuori-5166/01-contract,5166,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-5165,ocds-lcuori-5165/01-contract,5165,HN-RTN-05099997168236,"Aguazul, S. A."
ocds-lcuori-5165,ocds-lcuori-5165/01-contract,5165,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-5147,ocds-lcuori-5147/01-contract,5147,HN-RTN-05099997168236,"Aguazul, S. A."
ocds-lcuori-5147,ocds-lcuori-5147/01-contract,5147,NzBWWy-byP1K8-xK3qzP,SECRETARIA GENERAL
ocds-lcuori-5617,ocds-lcuori-5617/01-contract,5617,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5617,ocds-lcuori-5617/01-contract,5617,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-5114,ocds-lcuori-5114/01-contract,5114,HN-RTN-05099997168236,"Aguazul, S. A."
ocds-lcuori-5114,ocds-lcuori-5114/01-contract,5114,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5541,ocds-lcuori-5541/01-contract,5541,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5541,ocds-lcuori-5541/01-contract,5541,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5501,ocds-lcuori-5501/01-contract,5501,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5501,ocds-lcuori-5501/01-contract,5501,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5489,ocds-lcuori-5489/01-contract,5489,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5489,ocds-lcuori-5489/01-contract,5489,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5457,ocds-lcuori-5457/01-contract,5457,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5457,ocds-lcuori-5457/01-contract,5457,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5613,ocds-lcuori-5613/01-contract,5613,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5613,ocds-lcuori-5613/01-contract,5613,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5171,ocds-lcuori-5171/01-contract,5171,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5171,ocds-lcuori-5171/01-contract,5171,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5139,ocds-lcuori-5139/01-contract,5139,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V"
ocds-lcuori-5139,ocds-lcuori-5139/01-contract,5139,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5544,ocds-lcuori-5544/01-contract,5544,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5544,ocds-lcuori-5544/01-contract,5544,5y28Zr-byP1K8-byP1K8,DIRECCION Y COORDINACION SUPERIOR
ocds-lcuori-5539,ocds-lcuori-5539/01-contract,5539,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5539,ocds-lcuori-5539/01-contract,5539,NzBWWy-byP1K8-NzBWyw,PAGADURIA GENERAL DEL EJERCITO
ocds-lcuori-5532,ocds-lcuori-5532/01-contract,5532,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5532,ocds-lcuori-5532/01-contract,5532,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5517,ocds-lcuori-5517/01-contract,5517,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5517,ocds-lcuori-5517/01-contract,5517,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5565,ocds-lcuori-5565/01-contract,5565,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5565,ocds-lcuori-5565/01-contract,5565,NzBkRy-byP1K8-byP1K8,VICE RECTORIA ADMINISTRATIVA
ocds-lcuori-5515,ocds-lcuori-5515/01-contract,5515,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5515,ocds-lcuori-5515/01-contract,5515,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5514,ocds-lcuori-5514/01-contract,5514,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5514,ocds-lcuori-5514/01-contract,5514,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5513,ocds-lcuori-5513/01-contract,5513,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5513,ocds-lcuori-5513/01-contract,5513,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5509,ocds-lcuori-5509/01-contract,5509,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5509,ocds-lcuori-5509/01-contract,5509,7zv12r-wrLByx-ero6KM,DIRECCION DEPARTAMENTAL DE EDUCACION DE COLON
ocds-lcuori-5507,ocds-lcuori-5507/01-contract,5507,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5507,ocds-lcuori-5507/01-contract,5507,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5503,ocds-lcuori-5503/01-contract,5503,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5503,ocds-lcuori-5503/01-contract,5503,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5562,ocds-lcuori-5562/01-contract,5562,HN-RTN-08019998391040,PAPELERIA HONDURAS S. DE R. L.
ocds-lcuori-5562,ocds-lcuori-5562/01-contract,5562,gywRvz-byP1K8-byP1K8,SECRETARIO DE ESTADO
ocds-lcuori-5499,ocds-lcuori-5499/01-contract,5499,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5499,ocds-lcuori-5499/01-contract,5499,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5497,ocds-lcuori-5497/01-contract,5497,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5497,ocds-lcuori-5497/01-contract,5497,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5495,ocds-lcuori-5495/01-contract,5495,HN-RTN-05019999400238,"""JETSTEREO, S.A. DE C.V."""
ocds-lcuori-5495,ocds-lcuori-5495/01-contract,5495,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
