ocid,id,contracts/0/id,contracts/0/suppliers/0/id,contracts/0/suppliers/0/name
ocds-lcuori-39090,ocds-lcuori-39090/3-contract,39090,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39089,ocds-lcuori-39089/3-contract,39089,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-39097,ocds-lcuori-39097/3-contract,39097,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39338,ocds-lcuori-39338/3-contract,39338,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39100,ocds-lcuori-39100/3-contract,39100,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39101,ocds-lcuori-39101/3-contract,39101,HN-RTN-08019999408461,REPRESENTACIONES Y DISTRIBUCIONES HERNANDEZ S. DE R. L.
ocds-lcuori-39102,ocds-lcuori-39102/3-contract,39102,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-39104,ocds-lcuori-39104/3-contract,39104,HN-RTN-08019995290621,"Distribuidora de Productos de Oficina y Aseo, S. de R. L"
ocds-lcuori-39108,ocds-lcuori-39108/3-contract,39108,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-39109,ocds-lcuori-39109/3-contract,39109,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-39106,ocds-lcuori-39106/3-contract,39106,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-39121,ocds-lcuori-39121/3-contract,39121,HN-RTN-08019999404213,"Agua Purificada Santa Clara, S. de R. L."
ocds-lcuori-39124,ocds-lcuori-39124/3-contract,39124,HN-RTN-08019999404213,"Agua Purificada Santa Clara, S. de R. L."
ocds-lcuori-39123,ocds-lcuori-39123/3-contract,39123,HN-RTN-05019000040204,PACASA
ocds-lcuori-39125,ocds-lcuori-39125/3-contract,39125,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-39128,ocds-lcuori-39128/3-contract,39128,HN-RTN-08019999404213,"Agua Purificada Santa Clara, S. de R. L."
ocds-lcuori-39129,ocds-lcuori-39129/3-contract,39129,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39131,ocds-lcuori-39131/3-contract,39131,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39132,ocds-lcuori-39132/3-contract,39132,HN-RTN-05019000040204,PACASA
ocds-lcuori-39136,ocds-lcuori-39136/3-contract,39136,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39135,ocds-lcuori-39135/3-contract,39135,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-39137,ocds-lcuori-39137/3-contract,39137,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39138,ocds-lcuori-39138/3-contract,39138,HN-RTN-08011999532045,"CENTROMATIC,S.A DE C.V"
ocds-lcuori-39139,ocds-lcuori-39139/3-contract,39139,HN-RTN-05019995108892,"ACCESORIOS PARA COMPUTADORA Y OFICINA, S. A."
ocds-lcuori-39142,ocds-lcuori-39142/3-contract,39142,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-39141,ocds-lcuori-39141/3-contract,39141,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39143,ocds-lcuori-39143/3-contract,39143,HN-RTN-05019000040204,PACASA
ocds-lcuori-39146,ocds-lcuori-39146/3-contract,39146,HN-RTN-08019999408461,REPRESENTACIONES Y DISTRIBUCIONES HERNANDEZ S. DE R. L.
ocds-lcuori-39145,ocds-lcuori-39145/3-contract,39145,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39147,ocds-lcuori-39147/3-contract,39147,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-39149,ocds-lcuori-39149/3-contract,39149,HN-RTN-08019995290621,"Distribuidora de Productos de Oficina y Aseo, S. de R. L"
ocds-lcuori-39150,ocds-lcuori-39150/3-contract,39150,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39153,ocds-lcuori-39153/3-contract,39153,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-39152,ocds-lcuori-39152/3-contract,39152,HN-RTN-08019003251010,"ELECTRO LLANTAS, SOCIEDAD DE RESPONSABILIDAD LIMITADA"
ocds-lcuori-39162,ocds-lcuori-39162/3-contract,39162,HN-RTN-06019009224176,"LA GOTITA, S. DE R.L."
ocds-lcuori-39164,ocds-lcuori-39164/3-contract,39164,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-39165,ocds-lcuori-39165/3-contract,39165,HN-RTN-05019995108892,"ACCESORIOS PARA COMPUTADORA Y OFICINA, S. A."
ocds-lcuori-39166,ocds-lcuori-39166/3-contract,39166,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-39163,ocds-lcuori-39163/3-contract,39163,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-39169,ocds-lcuori-39169/3-contract,39169,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39170,ocds-lcuori-39170/3-contract,39170,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39171,ocds-lcuori-39171/3-contract,39171,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39175,ocds-lcuori-39175/3-contract,39175,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39176,ocds-lcuori-39176/3-contract,39176,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-39173,ocds-lcuori-39173/3-contract,39173,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39179,ocds-lcuori-39179/3-contract,39179,HN-RTN-05019999400238,Jetstereo
ocds-lcuori-39178,ocds-lcuori-39178/3-contract,39178,HN-RTN-08019001001639,"Motorshow, S. A. de C. V."
ocds-lcuori-39180,ocds-lcuori-39180/3-contract,39180,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39181,ocds-lcuori-39181/3-contract,39181,HN-RTN-05019999400238,Jetstereo
ocds-lcuori-39185,ocds-lcuori-39185/3-contract,39185,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-39186,ocds-lcuori-39186/3-contract,39186,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-39187,ocds-lcuori-39187/3-contract,39187,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39189,ocds-lcuori-39189/3-contract,39189,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39190,ocds-lcuori-39190/3-contract,39190,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39184,ocds-lcuori-39184/3-contract,39184,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39194,ocds-lcuori-39194/3-contract,39194,HN-RTN-05019000040204,PACASA
ocds-lcuori-39193,ocds-lcuori-39193/3-contract,39193,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-39195,ocds-lcuori-39195/3-contract,39195,HN-RTN-08019002261399,"REPREQUIMICA, S. de R. L."
ocds-lcuori-39197,ocds-lcuori-39197/3-contract,39197,HN-RTN-08019004002160,Leoplast S.de R.L.
ocds-lcuori-39198,ocds-lcuori-39198/3-contract,39198,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39200,ocds-lcuori-39200/3-contract,39200,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39201,ocds-lcuori-39201/3-contract,39201,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39196,ocds-lcuori-39196/3-contract,39196,HN-RTN-08019002261399,"REPREQUIMICA, S. de R. L."
ocds-lcuori-39203,ocds-lcuori-39203/3-contract,39203,HN-RTN-08019999408461,REPRESENTACIONES Y DISTRIBUCIONES HERNANDEZ S. DE R. L.
ocds-lcuori-39204,ocds-lcuori-39204/3-contract,39204,HN-RTN-08019999404213,"Agua Purificada Santa Clara, S. de R. L."
ocds-lcuori-39206,ocds-lcuori-39206/3-contract,39206,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39202,ocds-lcuori-39202/3-contract,39202,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39207,ocds-lcuori-39207/3-contract,39207,HN-RTN-05019000040204,PACASA
ocds-lcuori-39210,ocds-lcuori-39210/3-contract,39210,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-39209,ocds-lcuori-39209/3-contract,39209,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39211,ocds-lcuori-39211/3-contract,39211,HN-RTN-05019000040204,PACASA
ocds-lcuori-39214,ocds-lcuori-39214/3-contract,39214,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39216,ocds-lcuori-39216/3-contract,39216,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39213,ocds-lcuori-39213/3-contract,39213,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39219,ocds-lcuori-39219/3-contract,39219,HN-RTN-08019999408461,REPRESENTACIONES Y DISTRIBUCIONES HERNANDEZ S. DE R. L.
ocds-lcuori-39221,ocds-lcuori-39221/3-contract,39221,HN-RTN-05019000040204,PACASA
ocds-lcuori-39222,ocds-lcuori-39222/3-contract,39222,HN-RTN-05019995108892,"ACCESORIOS PARA COMPUTADORA Y OFICINA, S. A."
ocds-lcuori-39218,ocds-lcuori-39218/3-contract,39218,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39227,ocds-lcuori-39227/3-contract,39227,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39229,ocds-lcuori-39229/3-contract,39229,HN-RTN-08019995290621,"Distribuidora de Productos de Oficina y Aseo, S. de R. L"
ocds-lcuori-39230,ocds-lcuori-39230/3-contract,39230,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39231,ocds-lcuori-39231/3-contract,39231,HN-RTN-08019999408461,REPRESENTACIONES Y DISTRIBUCIONES HERNANDEZ S. DE R. L.
ocds-lcuori-39232,ocds-lcuori-39232/3-contract,39232,HN-RTN-08019006034679,Empresa Tecnologias ATM  S de R.L.
ocds-lcuori-39234,ocds-lcuori-39234/3-contract,39234,HN-RTN-08019001001639,"Motorshow, S. A. de C. V."
ocds-lcuori-39235,ocds-lcuori-39235/3-contract,39235,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39233,ocds-lcuori-39233/3-contract,39233,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39236,ocds-lcuori-39236/3-contract,39236,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39240,ocds-lcuori-39240/3-contract,39240,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39239,ocds-lcuori-39239/3-contract,39239,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39241,ocds-lcuori-39241/3-contract,39241,HN-RTN-08019995345152,CADENAS
ocds-lcuori-39242,ocds-lcuori-39242/3-contract,39242,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39246,ocds-lcuori-39246/3-contract,39246,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39247,ocds-lcuori-39247/3-contract,39247,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39248,ocds-lcuori-39248/3-contract,39248,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39249,ocds-lcuori-39249/3-contract,39249,HN-RTN-08019995304450,"FORMULAS QUIMICAS, S DE R.L."
ocds-lcuori-39253,ocds-lcuori-39253/3-contract,39253,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39255,ocds-lcuori-39255/3-contract,39255,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39256,ocds-lcuori-39256/3-contract,39256,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39252,ocds-lcuori-39252/3-contract,39252,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39259,ocds-lcuori-39259/3-contract,39259,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39260,ocds-lcuori-39260/3-contract,39260,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39258,ocds-lcuori-39258/3-contract,39258,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39261,ocds-lcuori-39261/3-contract,39261,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39264,ocds-lcuori-39264/3-contract,39264,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39267,ocds-lcuori-39267/3-contract,39267,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39263,ocds-lcuori-39263/3-contract,39263,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-39265,ocds-lcuori-39265/3-contract,39265,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39266,ocds-lcuori-39266/3-contract,39266,HN-RTN-08019999404213,"Agua Purificada Santa Clara, S. de R. L."
ocds-lcuori-39270,ocds-lcuori-39270/3-contract,39270,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39271,ocds-lcuori-39271/3-contract,39271,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39269,ocds-lcuori-39269/3-contract,39269,HN-RTN-08019995345152,CADENAS
ocds-lcuori-39275,ocds-lcuori-39275/3-contract,39275,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39279,ocds-lcuori-39279/3-contract,39279,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39280,ocds-lcuori-39280/3-contract,39280,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39282,ocds-lcuori-39282/3-contract,39282,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-39283,ocds-lcuori-39283/3-contract,39283,HN-RTN-05019000040204,PACASA
ocds-lcuori-39278,ocds-lcuori-39278/3-contract,39278,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-39286,ocds-lcuori-39286/3-contract,39286,HN-RTN-05019995108892,"ACCESORIOS PARA COMPUTADORA Y OFICINA, S. A."
ocds-lcuori-39287,ocds-lcuori-39287/3-contract,39287,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39288,ocds-lcuori-39288/3-contract,39288,HN-RTN-08011999532045,"CENTROMATIC,S.A DE C.V"
ocds-lcuori-39291,ocds-lcuori-39291/3-contract,39291,HN-RTN-05019995108892,"ACCESORIOS PARA COMPUTADORA Y OFICINA, S. A."
ocds-lcuori-39292,ocds-lcuori-39292/3-contract,39292,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39295,ocds-lcuori-39295/3-contract,39295,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39294,ocds-lcuori-39294/3-contract,39294,HN-RTN-05019995108892,"ACCESORIOS PARA COMPUTADORA Y OFICINA, S. A."
ocds-lcuori-39296,ocds-lcuori-39296/3-contract,39296,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-39298,ocds-lcuori-39298/3-contract,39298,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39299,ocds-lcuori-39299/3-contract,39299,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39301,ocds-lcuori-39301/3-contract,39301,HN-RTN-05019999400238,Jetstereo
ocds-lcuori-39303,ocds-lcuori-39303/3-contract,39303,HN-RTN-17071984005643,DISTRIBUIDORA CHOROTEGA
ocds-lcuori-39304,ocds-lcuori-39304/3-contract,39304,HN-RTN-05019000040204,PACASA
ocds-lcuori-39305,ocds-lcuori-39305/3-contract,39305,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-39306,ocds-lcuori-39306/3-contract,39306,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39307,ocds-lcuori-39307/3-contract,39307,HN-RTN-05019995108892,"ACCESORIOS PARA COMPUTADORA Y OFICINA, S. A."
ocds-lcuori-39309,ocds-lcuori-39309/3-contract,39309,HN-RTN-05019002058485,"INDUSTRIA DE ALIMENTOS Y BEBIDAS MERENDON, S. DE R.L."
ocds-lcuori-39312,ocds-lcuori-39312/3-contract,39312,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39311,ocds-lcuori-39311/3-contract,39311,HN-RTN-08011999532045,"CENTROMATIC,S.A DE C.V"
ocds-lcuori-39313,ocds-lcuori-39313/3-contract,39313,HN-RTN-08019995290621,"Distribuidora de Productos de Oficina y Aseo, S. de R. L"
ocds-lcuori-39316,ocds-lcuori-39316/3-contract,39316,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39315,ocds-lcuori-39315/3-contract,39315,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39317,ocds-lcuori-39317/3-contract,39317,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39320,ocds-lcuori-39320/3-contract,39320,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39321,ocds-lcuori-39321/3-contract,39321,HN-RTN-05019999400238,Jetstereo
ocds-lcuori-39324,ocds-lcuori-39324/3-contract,39324,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39323,ocds-lcuori-39323/3-contract,39323,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39325,ocds-lcuori-39325/3-contract,39325,HN-RTN-08019995290621,"Distribuidora de Productos de Oficina y Aseo, S. de R. L"
ocds-lcuori-39327,ocds-lcuori-39327/3-contract,39327,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39332,ocds-lcuori-39332/3-contract,39332,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-39334,ocds-lcuori-39334/3-contract,39334,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39335,ocds-lcuori-39335/3-contract,39335,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39331,ocds-lcuori-39331/3-contract,39331,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39337,ocds-lcuori-39337/3-contract,39337,HN-RTN-08019998391040,"Papeleria Honduras, S. de R. L. "
ocds-lcuori-39343,ocds-lcuori-39343/3-contract,39343,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39341,ocds-lcuori-39341/3-contract,39341,HN-RTN-08019002261399,"REPREQUIMICA, S. de R. L."
ocds-lcuori-39346,ocds-lcuori-39346/3-contract,39346,HN-RTN-08019999404213,"Agua Purificada Santa Clara, S. de R. L."
ocds-lcuori-39345,ocds-lcuori-39345/3-contract,39345,HN-RTN-05019000040204,PACASA
ocds-lcuori-39347,ocds-lcuori-39347/3-contract,39347,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
ocds-lcuori-39348,ocds-lcuori-39348/3-contract,39348,HN-RTN-08011986138652, WILMAN DANILO MORALES ZELAYA/DISTRIBUCIONES VALENCIA 
ocds-lcuori-39353,ocds-lcuori-39353/3-contract,39353,HN-RTN-08019002261399,"REPREQUIMICA, S. de R. L."
ocds-lcuori-39354,ocds-lcuori-39354/3-contract,39354,HN-RTN-08019995390633,"Cash Business, S. de R. L."
ocds-lcuori-39355,ocds-lcuori-39355/3-contract,39355,HN-RTN-05029995001355,"Yip Supermercados, S. A. de C. V."
