ocid,id,contracts/0/id,contracts/0/signatories/0/id,contracts/0/signatories/0/name
ocds-lcuori-PGJPBr-011-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-011-2016_CREDITO_4641-HN-1/01,PGJPBr-N-2016,HN-RTN-08201955001617,***HECTOR EFRAIN MACIAS CERRATO
ocds-lcuori-PGJPBr-011-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-011-2016_CREDITO_4641-HN-1/01,PGJPBr-N-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-013-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-013-2016_CREDITO_4641-HN-1/01,PGJPBr-009-2016,HN-RTN-08019002282812,SUN TRAVEL S.A. 
ocds-lcuori-PGJPBr-013-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-013-2016_CREDITO_4641-HN-1/01,PGJPBr-009-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-014-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-014-2016_CREDITO_4641-HN-1/01,PGJPBr-016-2016,HN-RTN-08019015731217,"GRUPO TECNOBIT, S DE R.L DE C.V "
ocds-lcuori-PGJPBr-014-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-014-2016_CREDITO_4641-HN-1/01,PGJPBr-016-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-015-2016_Fondos_Nacionales-1,ocds-lcuori-PGJPBr-015-2016_Fondos_Nacionales-1/01,PGJPBr-027-2016,HN-RTN-O8O11986138652,Distribuciones Valencia
ocds-lcuori-PGJPBr-015-2016_Fondos_Nacionales-1,ocds-lcuori-PGJPBr-015-2016_Fondos_Nacionales-1/01,PGJPBr-027-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-015-2016_Fondos_Nacionales-1,ocds-lcuori-PGJPBr-015-2016_Fondos_Nacionales-1/01,PGJPBr-028-2016,HN-RTN-08011972054926,PINEDA DISTRIBUCIONES 
ocds-lcuori-PGJPBr-015-2016_Fondos_Nacionales-1,ocds-lcuori-PGJPBr-015-2016_Fondos_Nacionales-1/01,PGJPBr-028-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-016-2016_Fondos_Nacionales-1,ocds-lcuori-PGJPBr-016-2016_Fondos_Nacionales-1/01,PGJPBr-032-2016,SrVANeR,MARKETING INTERACTICO
ocds-lcuori-PGJPBr-016-2016_Fondos_Nacionales-1,ocds-lcuori-PGJPBr-016-2016_Fondos_Nacionales-1/01,PGJPBr-032-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-019-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-019-2016_CREDITO_4641-HN-1/01,PGJPBr-013-2016,HN-RTN-08019002274860,AGENCIA DE VIAJES MUNDIALES 	
ocds-lcuori-PGJPBr-019-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-019-2016_CREDITO_4641-HN-1/01,PGJPBr-013-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-022-2016_credito_4641-hn-1,ocds-lcuori-PGJPBr-022-2016_credito_4641-hn-1/01,PGJPBr-020-2016,HN-RTN-03181979014185,***DANIEL ELIAS MARTINEZ SABILLON
ocds-lcuori-PGJPBr-022-2016_credito_4641-hn-1,ocds-lcuori-PGJPBr-022-2016_credito_4641-hn-1/01,PGJPBr-020-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-024-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-024-2016_CREDITO_4641-HN-1/01,PGJPBr-021-2016,HN-RTN-05019007087770,***VOLARE AGENCIA DE VIAJES SRL DE CV 
ocds-lcuori-PGJPBr-024-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-024-2016_CREDITO_4641-HN-1/01,PGJPBr-021-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-028-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-028-2016_CREDITO_4641-HN-1/01,PGJPBr-27-2016,HN-RTN-08011972054926,Pineda Distribuidores
ocds-lcuori-PGJPBr-028-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-028-2016_CREDITO_4641-HN-1/01,PGJPBr-27-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-029-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-029-2016_CREDITO_4641-HN-1/01,PGJPBr-033-2016,HN-RTN-05019007087770,***VOLARE AGENCIA DE VIAJES SRL DE CV 
ocds-lcuori-PGJPBr-029-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-029-2016_CREDITO_4641-HN-1/01,PGJPBr-033-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-030-2016_Credito_4641-HN-1,ocds-lcuori-PGJPBr-030-2016_Credito_4641-HN-1/01,PGJPBr-037-2016,HN-RTN-08019002274860,AGENCIA DE VIAJES MUNDIALES 	
ocds-lcuori-PGJPBr-030-2016_Credito_4641-HN-1,ocds-lcuori-PGJPBr-030-2016_Credito_4641-HN-1/01,PGJPBr-037-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-031-2016_Credito_4641-hn-1,ocds-lcuori-PGJPBr-031-2016_Credito_4641-hn-1/01,PGJPBr-036-2016,HN-RTN-08019995340414,HOTEL HONDURAS MAYA
ocds-lcuori-PGJPBr-031-2016_Credito_4641-hn-1,ocds-lcuori-PGJPBr-031-2016_Credito_4641-hn-1/01,PGJPBr-036-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-033-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-033-2016_CREDITO_4641-HN-1/01,PGJPBr-053-2016,SmrYzL9,Representaciones Lufergo S. DE R.L. DE C.V.
ocds-lcuori-PGJPBr-033-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-033-2016_CREDITO_4641-HN-1/01,PGJPBr-053-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-034-2016_CREDITO_4641-1,ocds-lcuori-PGJPBr-034-2016_CREDITO_4641-1/01,PGJPBr-050-2016,SmrYzL9,Representaciones Lufergo S. DE R.L. DE C.V.
ocds-lcuori-PGJPBr-034-2016_CREDITO_4641-1,ocds-lcuori-PGJPBr-034-2016_CREDITO_4641-1/01,PGJPBr-050-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-037-2016-1,ocds-lcuori-PGJPBr-037-2016-1/01,PGJPBr-039-2016,HN-RTN-05019007087770,***VOLARE AGENCIA DE VIAJES SRL DE CV 
ocds-lcuori-PGJPBr-037-2016-1,ocds-lcuori-PGJPBr-037-2016-1/01,PGJPBr-039-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-039-2016_Fondos_Nacionales-1,ocds-lcuori-PGJPBr-039-2016_Fondos_Nacionales-1/01,PGJPBr-060-2016,HN-RTN-08019005013983,Inversiones Marshall
ocds-lcuori-PGJPBr-039-2016_Fondos_Nacionales-1,ocds-lcuori-PGJPBr-039-2016_Fondos_Nacionales-1/01,PGJPBr-060-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-052-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-052-2016_CREDITO_4641-HN-1/01,PGJPBr-049-2016,HN-RTN-08019005013983,Inversiones Marshall
ocds-lcuori-PGJPBr-052-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-052-2016_CREDITO_4641-HN-1/01,PGJPBr-049-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-052-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-052-2016_CREDITO_4641-HN-1/01,PGJPBr-49-2016,HN-RTN-08019005013983,Inversiones Marshall
ocds-lcuori-PGJPBr-052-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-052-2016_CREDITO_4641-HN-1/01,PGJPBr-49-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-054-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-054-2016_CREDITO_4641-HN-1/01,PGJPBr-061-2016,HN-RTN-05019010314509,"PRODUCTIVE BUSINESS SOLUTIONS HONDURAS, S A de C. V."
ocds-lcuori-PGJPBr-054-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-054-2016_CREDITO_4641-HN-1/01,PGJPBr-061-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-055-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-055-2016_CREDITO_4641-HN-1/01,PGJPBr-50-2016,SEr6JrN,"Centro de Automatización de Oficina, S.A. De C.V. (CENTROMATIC S.A. DE C.V.)"
ocds-lcuori-PGJPBr-055-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-055-2016_CREDITO_4641-HN-1/01,PGJPBr-50-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-064-2016-1,ocds-lcuori-PGJPBr-064-2016-1/01,PGJPBr-098-2016-A,HN-RTN-0801902057836,Desarrollos Inmobiliarios (DEINSA) Hotel Marriott
ocds-lcuori-PGJPBr-064-2016-1,ocds-lcuori-PGJPBr-064-2016-1/01,PGJPBr-098-2016-A,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-068-2016__FONDOS_CREDITO-1,ocds-lcuori-PGJPBr-068-2016__FONDOS_CREDITO-1/01,PGJPBr-105-2016,HN-RTN-BE3Z34H,"XMEDIA, S. DE R.L."
ocds-lcuori-PGJPBr-068-2016__FONDOS_CREDITO-1,ocds-lcuori-PGJPBr-068-2016__FONDOS_CREDITO-1/01,PGJPBr-105-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-073-2016_CREDITO_-4641-HN-1,ocds-lcuori-PGJPBr-073-2016_CREDITO_-4641-HN-1/01,PGJPBr-115-2016,HN-RTN-08019000232675,***ALFA COMERCIAL S. DE R.L.
ocds-lcuori-PGJPBr-073-2016_CREDITO_-4641-HN-1,ocds-lcuori-PGJPBr-073-2016_CREDITO_-4641-HN-1/01,PGJPBr-115-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-074-2016_CREDITO_-4641-1,ocds-lcuori-PGJPBr-074-2016_CREDITO_-4641-1/01,PGJPBr-122-2016,HN-RTN-JE4D8ÑB,"Distribuidora de Equipos de Oficina y Aseo, Sociedad de Responsabilidad Limitada ""DISPROA, S. DE R.L."""
ocds-lcuori-PGJPBr-074-2016_CREDITO_-4641-1,ocds-lcuori-PGJPBr-074-2016_CREDITO_-4641-1/01,PGJPBr-122-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-076-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-076-2016_CREDITO_4641-HN-1/01,PGJPBr-128-2016,HN-RTN-05019999400238,"JETSTEREO, S. A. DE C. V."
ocds-lcuori-PGJPBr-076-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-076-2016_CREDITO_4641-HN-1/01,PGJPBr-128-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-077-2016-4641-1,ocds-lcuori-PGJPBr-077-2016-4641-1/01,PGJPBr-129-2016,HN-RTN-08019009247142,SEGUROS LAFISE HONDURAS S.A.
ocds-lcuori-PGJPBr-077-2016-4641-1,ocds-lcuori-PGJPBr-077-2016-4641-1/01,PGJPBr-129-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-078-2016_CREDITO-HN-1,ocds-lcuori-PGJPBr-078-2016_CREDITO-HN-1/01,PGJPBr-133-2016,HN-RTN-08019012451870,*** INVERSIONES RODA S. DE R L
ocds-lcuori-PGJPBr-078-2016_CREDITO-HN-1,ocds-lcuori-PGJPBr-078-2016_CREDITO-HN-1/01,PGJPBr-133-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-079-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-079-2016_CREDITO_4641-HN-1/01,PGJPBr-134-2016,HN-RTN-05019995162003,"QUALITY SERVICES, SOCIEDAD ANONIMA DE CAPITAL VARIABLE. "
ocds-lcuori-PGJPBr-079-2016_CREDITO_4641-HN-1,ocds-lcuori-PGJPBr-079-2016_CREDITO_4641-HN-1/01,PGJPBr-134-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-PGJPBr-CD_035-2016_CREDITO_4641-1,ocds-lcuori-PGJPBr-CD_035-2016_CREDITO_4641-1/01,PGJPBr-042-2016,SrM6VzL,FE- BENTLEY SYSTEMS INTERNATIONAL LIMITED
ocds-lcuori-PGJPBr-CD_035-2016_CREDITO_4641-1,ocds-lcuori-PGJPBr-CD_035-2016_CREDITO_4641-1/01,PGJPBr-042-2016,PGJPBr-2Lmz0G,Unidad Central
ocds-lcuori-1Ra6lr-013-2016-1,ocds-lcuori-1Ra6lr-013-2016-1/01,1Ra6lr-15-2016,SGydbWL,Buro Internacional de Tecnologia - Honduras
ocds-lcuori-1Ra6lr-013-2016-1,ocds-lcuori-1Ra6lr-013-2016-1/01,1Ra6lr-15-2016,1Ra6lr-4LOZ9r,Centro Nacional de Educación para el  Trabajo
ocds-lcuori-1Ra6lr-12-2016-1,ocds-lcuori-1Ra6lr-12-2016-1/01,1Ra6lr-14-2016,HN-RTN-08019995337247|,DISTRIBUIDORA DE MOTORES S.A.
ocds-lcuori-1Ra6lr-12-2016-1,ocds-lcuori-1Ra6lr-12-2016-1/01,1Ra6lr-14-2016,1Ra6lr-4LOZ9r,Centro Nacional de Educación para el  Trabajo
ocds-lcuori-1Ra6lr-21-2016-1,ocds-lcuori-1Ra6lr-21-2016-1/01,1Ra6lr-006-0051-2016,HN-RTN-08011988160959,***Jorge Fuad Bascha Chirinos
ocds-lcuori-1Ra6lr-21-2016-1,ocds-lcuori-1Ra6lr-21-2016-1/01,1Ra6lr-006-0051-2016,1Ra6lr-4LOZ9r,Centro Nacional de Educación para el  Trabajo
ocds-lcuori-1Ra6lr-22-2016-1,ocds-lcuori-1Ra6lr-22-2016-1/01,1Ra6lr-21-2016,HN-RTN-030119780009575,***Carlos Eduardo Andino Flores
ocds-lcuori-1Ra6lr-22-2016-1,ocds-lcuori-1Ra6lr-22-2016-1/01,1Ra6lr-21-2016,1Ra6lr-4LOZ9r,Centro Nacional de Educación para el  Trabajo
ocds-lcuori-1Ra6lr-35-2016-1,ocds-lcuori-1Ra6lr-35-2016-1/01,1Ra6lr-10-0051-2016,HN-RTN-12011959000973,***José Roberto Hernández Velásquez
ocds-lcuori-1Ra6lr-35-2016-1,ocds-lcuori-1Ra6lr-35-2016-1/01,1Ra6lr-10-0051-2016,1Ra6lr-4LOZ9r,Centro Nacional de Educación para el  Trabajo
ocds-lcuori-1Ra6lr-38-2016-1,ocds-lcuori-1Ra6lr-38-2016-1/01,1Ra6lr-33-2016,HN-RTN-08019999410531,***Asociacion Instituto Hondureño de Educación por Radio (IHER)
ocds-lcuori-1Ra6lr-38-2016-1,ocds-lcuori-1Ra6lr-38-2016-1/01,1Ra6lr-33-2016,1Ra6lr-4LOZ9r,Centro Nacional de Educación para el  Trabajo
ocds-lcuori-1Ra6lr-41-2016-1,ocds-lcuori-1Ra6lr-41-2016-1/01,1Ra6lr-03-2017,HN-RTN-08019000234479,SUMINISTROS TECNICOS SOCIEDAD ANONIMA DE CAPITAL VARIABLE (SUMITEC)
ocds-lcuori-1Ra6lr-41-2016-1,ocds-lcuori-1Ra6lr-41-2016-1/01,1Ra6lr-03-2017,1Ra6lr-4LOZ9r,Centro Nacional de Educación para el  Trabajo
ocds-lcuori-1Ra6lr-43-2016-1,ocds-lcuori-1Ra6lr-43-2016-1/01,1Ra6lr-34-2016,HN-RTN-03019008160663,***INVERSIONES TURISTICAS LA POSADA DE MI VIEJO S. DE R.L DE C.V
ocds-lcuori-1Ra6lr-43-2016-1,ocds-lcuori-1Ra6lr-43-2016-1/01,1Ra6lr-34-2016,1Ra6lr-4LOZ9r,Centro Nacional de Educación para el  Trabajo
ocds-lcuori-1Ra6lr-45-2016-1,ocds-lcuori-1Ra6lr-45-2016-1/01,1Ra6lr-36-2016,HN-RTN-08019010308521,EDICIONES E IMPRESIONES SPACIO GRAFICO S. DE R.L.
ocds-lcuori-1Ra6lr-45-2016-1,ocds-lcuori-1Ra6lr-45-2016-1/01,1Ra6lr-36-2016,1Ra6lr-4LOZ9r,Centro Nacional de Educación para el  Trabajo
ocds-lcuori-lRongG-CM-011-INM-2016-1,ocds-lcuori-lRongG-CM-011-INM-2016-1/01,lRongG-071,HN-RTN-08019995320455,"CENTRO DE AUTOMATIZACIÓN DE OFICINAS, S.A. DE C.V. ""CENTROMATIC, S.A. DE C.V. "
ocds-lcuori-lRongG-CM-011-INM-2016-1,ocds-lcuori-lRongG-CM-011-INM-2016-1/01,lRongG-071,lRongG-MrMXJR,Gerencia Administrativa INM
ocds-lcuori-lRongG-CM-016-INM-2016-1,ocds-lcuori-lRongG-CM-016-INM-2016-1/01,lRongG-062/CM-016,HN-RTN-08011963022400, “INDUSTRIAS GRAFICAS EBAL” (INGRAE) 
ocds-lcuori-lRongG-CM-016-INM-2016-1,ocds-lcuori-lRongG-CM-016-INM-2016-1/01,lRongG-062/CM-016,lRongG-MrMXJR,Gerencia Administrativa INM
ocds-lcuori-lRongG-CM-026-INM-2016-1,ocds-lcuori-lRongG-CM-026-INM-2016-1/01,lRongG-084,HN-RTN-0801900265054,SEGURIDAD Y PROTECCION EMPRESARIAL S DE R.L
ocds-lcuori-lRongG-CM-026-INM-2016-1,ocds-lcuori-lRongG-CM-026-INM-2016-1/01,lRongG-084,lRongG-MrMXJR,Gerencia Administrativa INM
ocds-lcuori-kR2oBr-CM-006-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-006-COALIANZA-2016-1/01,kR2oBr-002-2016,HN-RTN-08011993209655,Agencia MAG
ocds-lcuori-kR2oBr-CM-006-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-006-COALIANZA-2016-1/01,kR2oBr-002-2016,kR2oBr-1Ra4bG,Unidad Central
ocds-lcuori-kR2oBr-CM-015-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-015-COALIANZA-2016-1/01,kR2oBr-010-2016,HN-RTN-ñeqpc4u,Leoplast S. de R. L.
ocds-lcuori-kR2oBr-CM-015-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-015-COALIANZA-2016-1/01,kR2oBr-010-2016,kR2oBr-1Ra4bG,Unidad Central
ocds-lcuori-kR2oBr-CM-016-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-016-COALIANZA-2016-1/01,kR2oBr-003-2016,HN-RTN-08019003248703	,Publigraficas	
ocds-lcuori-kR2oBr-CM-016-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-016-COALIANZA-2016-1/01,kR2oBr-003-2016,kR2oBr-1Ra4bG,Unidad Central
ocds-lcuori-kR2oBr-CM-017-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-017-COALIANZA-2016-1/01,kR2oBr-011-1-2016,HN-RTN-0801902057836,Desarrollos Inmobiliarios (DEINSA) Hotel Marriott
ocds-lcuori-kR2oBr-CM-017-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-017-COALIANZA-2016-1/01,kR2oBr-011-1-2016,kR2oBr-1Ra4bG,Unidad Central
ocds-lcuori-kR2oBr-CM-026-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-026-COALIANZA-2016-1/01,kR2oBr-007-2016,HN-RTN-05029995001355,"Yip Supermercados, S.A.de C.V."
ocds-lcuori-kR2oBr-CM-026-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-026-COALIANZA-2016-1/01,kR2oBr-007-2016,kR2oBr-1Ra4bG,Unidad Central
ocds-lcuori-kR2oBr-CM-033-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-033-COALIANZA-2016-1/01,kR2oBr-009-2016,HN-RTN-08019004002892,TULIPANES ALIMENTOS Y BEBIDAS S. DE R.L.
ocds-lcuori-kR2oBr-CM-033-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-033-COALIANZA-2016-1/01,kR2oBr-009-2016,kR2oBr-1Ra4bG,Unidad Central
ocds-lcuori-kR2oBr-CM-034-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-034-COALIANZA-2016-1/01,kR2oBr-013-2016,HN-RTN-08011993209655,Agencia MAG
ocds-lcuori-kR2oBr-CM-034-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-034-COALIANZA-2016-1/01,kR2oBr-013-2016,kR2oBr-1Ra4bG,Unidad Central
ocds-lcuori-kR2oBr-CM-037-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-037-COALIANZA-2016-1/01,kR2oBr-018-2016,HN-RTN-08019008133144,"Rilmac Impresores, S. de R. L. de C. V."
ocds-lcuori-kR2oBr-CM-037-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-037-COALIANZA-2016-1/01,kR2oBr-018-2016,kR2oBr-1Ra4bG,Unidad Central
ocds-lcuori-kR2oBr-CM-038-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-038-COALIANZA-2016-1/01,kR2oBr-019-2016,HN-RTN-08019006042676,"Productos Cruz Abadie, S.A. (Las Tejitas)"
ocds-lcuori-kR2oBr-CM-038-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-038-COALIANZA-2016-1/01,kR2oBr-019-2016,kR2oBr-1Ra4bG,Unidad Central
ocds-lcuori-kR2oBr-CM-040-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-040-COALIANZA-2016-1/01,kR2oBr-020-2016,HN-RTN-08011993209655,Agencia MAG
ocds-lcuori-kR2oBr-CM-040-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-040-COALIANZA-2016-1/01,kR2oBr-020-2016,kR2oBr-1Ra4bG,Unidad Central
ocds-lcuori-kR2oBr-CM-042-COALIANZA-2016-1,ocds-lcuori-kR2oBr-CM-042-COALIANZA-2016-1/01,kR2oBr-022-2016,HN-RTN-05019001049311,"***Travel International, S. A. de C. V."
